GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36081009600,36081009600,"Census Tract 96, Queens County, New York",993,30,731,82,262,85
1400000US36081009700,36081009700,"Census Tract 97, Queens County, New York",1411,109,488,76,923,119
1400000US36081009800,36081009800,"Census Tract 98, Queens County, New York",739,59,330,70,409,62
1400000US36081009900,36081009900,"Census Tract 99, Queens County, New York",0,11,0,11,0,11
1400000US36081010000,36081010000,"Census Tract 100, Queens County, New York",995,56,678,110,317,116
1400000US36081010100,36081010100,"Census Tract 101, Queens County, New York",1026,55,284,71,742,82
1400000US36081010200,36081010200,"Census Tract 102, Queens County, New York",798,50,453,73,345,76
1400000US36081010300,36081010300,"Census Tract 103, Queens County, New York",1824,119,374,109,1450,139
1400000US36081010400,36081010400,"Census Tract 104, Queens County, New York",935,61,503,84,432,80
1400000US36081010500,36081010500,"Census Tract 105, Queens County, New York",1675,82,207,86,1468,117
1400000US36081010600,36081010600,"Census Tract 106, Queens County, New York",884,47,524,88,360,84
1400000US36081010701,36081010701,"Census Tract 107.01, Queens County, New York",0,11,0,11,0,11
1400000US36081010800,36081010800,"Census Tract 108, Queens County, New York",804,53,472,71,332,62
1400000US36081011000,36081011000,"Census Tract 110, Queens County, New York",872,62,367,68,505,78
1400000US36081011100,36081011100,"Census Tract 111, Queens County, New York",1242,90,341,86,901,89
1400000US36081011200,36081011200,"Census Tract 112, Queens County, New York",623,59,301,58,322,63
1400000US36081011300,36081011300,"Census Tract 113, Queens County, New York",1919,61,576,107,1343,103
1400000US36081011400,36081011400,"Census Tract 114, Queens County, New York",326,53,79,46,247,56
1400000US36081011500,36081011500,"Census Tract 115, Queens County, New York",1008,95,113,55,895,95
1400000US36081011600,36081011600,"Census Tract 116, Queens County, New York",576,43,293,45,283,58
1400000US36081011700,36081011700,"Census Tract 117, Queens County, New York",1614,108,391,106,1223,148
1400000US36081011800,36081011800,"Census Tract 118, Queens County, New York",679,50,246,68,433,71
1400000US36081011900,36081011900,"Census Tract 119, Queens County, New York",689,58,122,36,567,60
1400000US36081012000,36081012000,"Census Tract 120, Queens County, New York",625,47,311,57,314,66
1400000US36081012100,36081012100,"Census Tract 121, Queens County, New York",883,64,275,53,608,66
1400000US36081012200,36081012200,"Census Tract 122, Queens County, New York",893,59,394,66,499,71
1400000US36081012301,36081012301,"Census Tract 123.01, Queens County, New York",1111,113,407,83,704,118
1400000US36081012400,36081012400,"Census Tract 124, Queens County, New York",867,44,334,59,533,72
1400000US36081012500,36081012500,"Census Tract 125, Queens County, New York",672,61,160,48,512,66
1400000US36081012601,36081012601,"Census Tract 126.01, Queens County, New York",764,46,281,63,483,69
1400000US36081012602,36081012602,"Census Tract 126.02, Queens County, New York",760,61,371,60,389,71
1400000US36081012800,36081012800,"Census Tract 128, Queens County, New York",650,71,353,66,297,67
1400000US36081013000,36081013000,"Census Tract 130, Queens County, New York",561,39,175,49,386,51
1400000US36081013200,36081013200,"Census Tract 132, Queens County, New York",637,44,243,49,394,63
1400000US36081013400,36081013400,"Census Tract 134, Queens County, New York",2676,161,905,196,1771,214
1400000US36081013500,36081013500,"Census Tract 135, Queens County, New York",621,57,313,65,308,66
1400000US36081013600,36081013600,"Census Tract 136, Queens County, New York",839,57,413,63,426,75
1400000US36081013700,36081013700,"Census Tract 137, Queens County, New York",740,53,185,49,555,72
1400000US36081013800,36081013800,"Census Tract 138, Queens County, New York",1369,86,461,101,908,110
1400000US36081014000,36081014000,"Census Tract 140, Queens County, New York",1382,103,457,104,925,118
1400000US36081014100,36081014100,"Census Tract 141, Queens County, New York",696,43,58,25,638,45
1400000US36081014201,36081014201,"Census Tract 142.01, Queens County, New York",1165,113,429,93,736,102
1400000US36081014202,36081014202,"Census Tract 142.02, Queens County, New York",599,38,288,60,311,63
1400000US36081014300,36081014300,"Census Tract 143, Queens County, New York",1649,65,208,69,1441,82
1400000US36081014400,36081014400,"Census Tract 144, Queens County, New York",543,44,202,46,341,56
1400000US36081014500,36081014500,"Census Tract 145, Queens County, New York",893,74,238,66,655,87
1400000US36081014700,36081014700,"Census Tract 147, Queens County, New York",1390,93,249,71,1141,106
1400000US36081014800,36081014800,"Census Tract 148, Queens County, New York",555,53,322,63,233,66
1400000US36081014900,36081014900,"Census Tract 149, Queens County, New York",1028,67,113,54,915,80
1400000US36081015000,36081015000,"Census Tract 150, Queens County, New York",632,39,409,56,223,60
1400000US36081015100,36081015100,"Census Tract 151, Queens County, New York",1235,51,239,65,996,77
1400000US36081015200,36081015200,"Census Tract 152, Queens County, New York",730,53,376,67,354,63
1400000US36081015300,36081015300,"Census Tract 153, Queens County, New York",953,66,162,50,791,72
1400000US36081015400,36081015400,"Census Tract 154, Queens County, New York",608,40,325,60,283,57
1400000US36081015500,36081015500,"Census Tract 155, Queens County, New York",936,59,163,39,773,72
1400000US36081015600,36081015600,"Census Tract 156, Queens County, New York",802,53,427,68,375,66
1400000US36081015700,36081015700,"Census Tract 157, Queens County, New York",689,42,10,10,679,42
1400000US36081015801,36081015801,"Census Tract 158.01, Queens County, New York",947,74,555,105,392,113
1400000US36081015802,36081015802,"Census Tract 158.02, Queens County, New York",1215,73,655,119,560,126
1400000US36081015900,36081015900,"Census Tract 159, Queens County, New York",1931,105,179,76,1752,116
1400000US36081016100,36081016100,"Census Tract 161, Queens County, New York",830,46,168,48,662,59
1400000US36081016300,36081016300,"Census Tract 163, Queens County, New York",1729,67,174,71,1555,92
1400000US36081016400,36081016400,"Census Tract 164, Queens County, New York",866,51,610,75,256,68
1400000US36081016600,36081016600,"Census Tract 166, Queens County, New York",958,85,377,94,581,106
1400000US36081016800,36081016800,"Census Tract 168, Queens County, New York",886,52,653,74,233,61
1400000US36081016900,36081016900,"Census Tract 169, Queens County, New York",2332,132,696,164,1636,209
1400000US36081017000,36081017000,"Census Tract 170, Queens County, New York",688,56,454,75,234,69
1400000US36081017100,36081017100,"Census Tract 171, Queens County, New York",0,11,0,11,0,11
1400000US36081017200,36081017200,"Census Tract 172, Queens County, New York",608,50,444,68,164,60
1400000US36081017400,36081017400,"Census Tract 174, Queens County, New York",731,51,516,63,215,78
1400000US36081017600,36081017600,"Census Tract 176, Queens County, New York",645,31,411,56,234,55
1400000US36081017800,36081017800,"Census Tract 178, Queens County, New York",604,38,430,60,174,65
1400000US36081017900,36081017900,"Census Tract 179, Queens County, New York",415,41,33,23,382,46
1400000US36081018000,36081018000,"Census Tract 180, Queens County, New York",374,31,198,54,176,51
1400000US36081018101,36081018101,"Census Tract 181.01, Queens County, New York",1702,76,101,59,1601,88
1400000US36081018102,36081018102,"Census Tract 181.02, Queens County, New York",1993,54,271,66,1722,95
1400000US36081018200,36081018200,"Census Tract 182, Queens County, New York",665,46,517,61,148,49
1400000US36081018300,36081018300,"Census Tract 183, Queens County, New York",2589,157,520,146,2069,191
1400000US36081018401,36081018401,"Census Tract 184.01, Queens County, New York",649,39,352,68,297,66
1400000US36081018402,36081018402,"Census Tract 184.02, Queens County, New York",638,45,479,59,159,50
1400000US36081018501,36081018501,"Census Tract 185.01, Queens County, New York",1639,72,567,114,1072,121
1400000US36081018502,36081018502,"Census Tract 185.02, Queens County, New York",1457,113,245,74,1212,121
1400000US36081018600,36081018600,"Census Tract 186, Queens County, New York",468,49,365,53,103,43
1400000US36081018700,36081018700,"Census Tract 187, Queens County, New York",1051,85,416,86,635,111
1400000US36081018800,36081018800,"Census Tract 188, Queens County, New York",411,24,250,49,161,48
1400000US36081018900,36081018900,"Census Tract 189, Queens County, New York",1338,109,279,79,1059,111
1400000US36081019000,36081019000,"Census Tract 190, Queens County, New York",610,47,429,63,181,59
1400000US36081019200,36081019200,"Census Tract 192, Queens County, New York",632,64,455,91,177,67
1400000US36081019400,36081019400,"Census Tract 194, Queens County, New York",754,54,525,75,229,74
1400000US36081019600,36081019600,"Census Tract 196, Queens County, New York",744,61,376,70,368,69
1400000US36081019800,36081019800,"Census Tract 198, Queens County, New York",776,67,272,51,504,78
1400000US36081019900,36081019900,"Census Tract 199, Queens County, New York",221,61,39,30,182,60
1400000US36081020200,36081020200,"Census Tract 202, Queens County, New York",453,19,292,49,161,48
1400000US36081020400,36081020400,"Census Tract 204, Queens County, New York",630,36,164,45,466,46
1400000US36081020500,36081020500,"Census Tract 205, Queens County, New York",361,32,103,32,258,42
1400000US36081020600,36081020600,"Census Tract 206, Queens County, New York",510,34,204,57,306,54
1400000US36081020800,36081020800,"Census Tract 208, Queens County, New York",672,48,312,57,360,65
1400000US36081021200,36081021200,"Census Tract 212, Queens County, New York",641,52,129,50,512,62
1400000US36081021400,36081021400,"Census Tract 214, Queens County, New York",2246,103,666,168,1580,205
1400000US36081021600,36081021600,"Census Tract 216, Queens County, New York",1880,133,657,123,1223,165
1400000US36081021900,36081021900,"Census Tract 219, Queens County, New York",4,5,4,5,0,11
1400000US36081022001,36081022001,"Census Tract 220.01, Queens County, New York",2800,120,671,170,2129,174
1400000US36081022002,36081022002,"Census Tract 220.02, Queens County, New York",2573,117,1057,189,1516,203
1400000US36081022900,36081022900,"Census Tract 229, Queens County, New York",0,11,0,11,0,11
1400000US36081023000,36081023000,"Census Tract 230, Queens County, New York",536,52,369,80,167,67
1400000US36081023200,36081023200,"Census Tract 232, Queens County, New York",1788,86,765,109,1023,124
1400000US36081023500,36081023500,"Census Tract 235, Queens County, New York",2664,119,194,84,2470,148
1400000US36081023600,36081023600,"Census Tract 236, Queens County, New York",779,40,193,51,586,61
1400000US36081023800,36081023800,"Census Tract 238, Queens County, New York",1414,78,128,64,1286,100
1400000US36081024000,36081024000,"Census Tract 240, Queens County, New York",2003,98,220,79,1783,119
1400000US36081024300,36081024300,"Census Tract 243, Queens County, New York",1831,104,859,131,972,145
1400000US36081024500,36081024500,"Census Tract 245, Queens County, New York",2146,118,893,196,1253,192
1400000US36081024600,36081024600,"Census Tract 246, Queens County, New York",0,11,0,11,0,11
1400000US36081024700,36081024700,"Census Tract 247, Queens County, New York",482,34,97,37,385,46
1400000US36081024900,36081024900,"Census Tract 249, Queens County, New York",1890,185,344,112,1546,192
1400000US36081025100,36081025100,"Census Tract 251, Queens County, New York",2293,177,932,172,1361,186
1400000US36081025301,36081025301,"Census Tract 253.01, Queens County, New York",1839,109,157,63,1682,128
1400000US36081025302,36081025302,"Census Tract 253.02, Queens County, New York",1079,114,75,35,1004,112
1400000US36081025400,36081025400,"Census Tract 254, Queens County, New York",2874,178,576,161,2298,232
1400000US36081025500,36081025500,"Census Tract 255, Queens County, New York",507,54,208,52,299,66
1400000US36081025700,36081025700,"Census Tract 257, Queens County, New York",498,54,167,41,331,60
1400000US36081025800,36081025800,"Census Tract 258, Queens County, New York",575,48,374,68,201,68
1400000US36081025900,36081025900,"Census Tract 259, Queens County, New York",1055,76,251,70,804,82
1400000US36081026000,36081026000,"Census Tract 260, Queens County, New York",722,44,190,64,532,58
